pair_id,metric,count,avg,std,min,median,t90,p95,p99,max
2,prefill_effective_cpu_cores,10,427.3727,158.7315043959103,6.827,477.097,528.2864999999999,529.35075,530.20215,530.415
2,decode_active_thread_count_avg,10,3.5113,0.027944588027022238,3.451,3.5199999999999996,3.5338,3.5374,3.54028,3.541
2,decode_active_thread_count_edge_avg,10,3.5113,0.027944588027022238,3.451,3.5199999999999996,3.5338,3.5374,3.54028,3.541
2,decode_active_thread_count_sample_p90_avg,10,2.7777000000000003,0.0354120193029303,2.71,2.7725,2.827,2.827,2.827,2.827
2,decode_active_thread_count_sample_max_peak,10,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2,decode_active_thread_count_union_avg,10,3.5113,0.027944588027022238,3.451,3.5199999999999996,3.5338,3.5374,3.54028,3.541
2,decode_effective_cpu_cores_avg,10,441.58000000000004,7.919800642833265,428.915,439.58,452.69599999999997,452.831,452.939,452.966
2,decode_effective_cpu_cores_p90,10,584.9927,10.302417559323965,569.443,584.2135000000001,593.1237,599.6383500000001,604.8500700000001,606.153
2,decode_effective_cpu_cores_max,10,698.4172000000001,27.72842590716048,660.933,695.3595,736.514,743.9839999999999,749.9599999999999,751.454
2,prefill_total_threads_mean,10,129.8,2.529822128134703,129.0,129.0,129.8,133.39999999999998,136.28,137.0
2,decode_total_threads_mean_avg,10,129.8,2.529822128134703,129.0,129.0,129.8,133.39999999999998,136.28,137.0
2,decode_total_threads_max_peak,10,129.8,2.529822128134703,129.0,129.0,129.8,133.39999999999998,136.28,137.0
